ATE,ASE,AOE,num_pts
0.352505619810098,0.34181001641380626,0.02864742755889882,17
0.22937062541648726,0.3230479250275363,0.1741956758499148,96
0.3996535939200554,0.46956387931371557,0.12365469455718969,47
0.024259480742964253,0.44821762378586416,0.3886578130722045,419
0.09696605518930299,0.17573529109532027,0.16667102336883532,360
0.13056112171527842,0.06158606537653688,0.1445742368698122,80
0.6317842155941331,0.2170746977877781,0.19829863071441656,118
0.6657977759035387,0.2450086655860957,0.22790211200714117,134
0.04553403459119568,0.44442248657592254,0.014471015930175746,54
0.09549491208491083,0.17196123968141863,0.15660377502441403,902
0.11235428034407254,0.07874021896093197,0.06740437030792235,84
0.16209183059682072,0.2543522064674939,0.08863247394561746,136
0.022594184377021705,0.059984537785400804,0.6011945724487306,98
0.03850211102595592,0.1970868717108103,0.007011380195617534,105
0.7821888280080427,0.242427420787365,0.0798820543289187,171
0.0233253114718081,0.32364125229976115,0.5409183502197266,85
0.11546441580305872,0.03049184692397844,0.8750123500823976,67
1.597184584679914,0.3506062478410329,2.775568404197693,77
0.06758528672432358,0.40887958878929687,2.7600200764285487,79
0.0699136254993659,0.13288797379739392,0.13811000823974595,277
0.07476100828138832,0.06419412326246332,0.31555637359619126,268
0.04934077695899399,0.07913827256607808,0.06650411605834972,425
0.053819377893056554,0.19517540239917974,2.7609913396835326,25
0.006486872335818307,0.0207448862647599,0.07105874538421642,626
0.05022693548417448,0.1979954225645586,0.041932520866394096,349
0.08267711632741753,0.3629786036077076,1.3223631143569943,69
0.054320139889990224,0.20424098303909088,0.008284497261047186,700
1.9965856407090714,0.20443654873906913,1.1858889770507812,717
0.057608527939216614,0.34838221276420556,0.2862546730041502,69
0.7080730443306064,0.309963351576549,2.090470623970032,25
0.0360540896013767,0.1384932208684011,0.14724983215332044,322
0.14755282535524272,0.3229413208646418,1.2166144371032717,13
0.11021524328064158,0.07138576168601807,0.03244011402130109,325
0.09968965715006653,0.12476547854023734,2.771124529838562,38
0.054704488107599376,0.11227212164834421,0.07389323869814035,332
0.09267341750689288,0.3353309960912594,2.66044217268099,16
0.10241398785604752,0.2044478126694117,0.11961588382720967,259
0.03820575031659559,0.05743067512617284,2.5559887711154383,88
0.06138096801235979,0.026693472114759476,0.03587991714477523,68
0.0301123717661673,0.0639859109125348,0.38215031147003176,110
0.08829959920802914,0.16617340276062498,0.1031963205337525,221
0.819462325271673,0.442545257316882,3.0286240927325645,268
0.05926911421095429,0.025186179666130015,0.13308393955230713,244
0.0164963519033209,0.052364794890425115,0.06658903598785404,409
0.11690458120979845,0.18147665660017231,0.1819938898086546,142
0.09866513401584723,0.1700634820381326,0.21736713886260972,401
0.040651729179653234,0.15560487398241796,0.3197347259521486,44
0.04756882738086815,0.43599209117051196,0.023290538787841708,809
0.09641009050075999,0.17039884379374082,0.15596300125122076,46
0.035567952328079334,0.5794644108478052,1.042187480926514,308
0.05451849856042559,0.4223756149872988,0.24077995300292976,31
0.05328655126053125,0.2603140442136008,2.9104552094088953,73
0.16527248213211984,0.09313325284331919,0.15766484737396258,44
0.12585783808435316,0.050831055398937286,0.23537649154663098,44
0.09791202237694815,0.0661430240999431,1.797923092842102,20
0.18986440964028167,0.1378450815613631,0.2730027437210083,58
0.05569432214616976,0.025493726151090024,0.09592909336090116,421
0.1488012922950636,0.5338440559815802,2.5204232835769655,25
0.021768481174822978,0.5031895393776832,1.177340599690572,40
0.10812141000767848,0.2541455341031448,0.3101687526702879,26
0.05301566301405185,0.20034760761652526,0.015138602256774991,118
0.03795675338618286,0.16509316930113171,0.2171654558181766,113
0.056743528194538075,0.0653998140179034,0.1265540091144004,298
0.07479350252987284,0.03503485278824392,0.2055093908309935,369
0.05960216918815028,0.11215880795836441,0.04021642208099374,443
0.13164400750381303,0.07147967894547402,0.36784162521362296,191
0.05802353878068094,0.14856721393808903,0.3593813705444333,97
0.029880653233267093,0.09808468134067161,0.07592224121093771,226
0.11591835690364102,0.23495036763110622,0.20819841384887683,175
